Date,Open,High,Low,Close,Adj Close,Volume
1998-08-26,108.281250,109.625000,107.750000,108.875000,69.338127,9339700
1998-08-27,107.000000,107.562500,103.468750,103.750000,66.074188,24887800
1998-08-28,104.968750,105.718750,102.156250,103.375000,65.835381,23735900
1998-08-31,103.750000,104.015625,95.000000,96.000000,61.138599,22563100
1998-09-01,96.062500,100.562500,93.625000,100.062500,63.725777,24748500
1998-09-02,99.812500,101.750000,98.781250,99.343750,63.268032,13843200
1998-09-03,97.625000,99.375000,96.750000,98.562500,62.770485,17311300
1998-09-04,99.437500,99.812500,95.750000,97.750000,62.253044,17783800
1998-09-08,100.875000,103.000000,99.812500,103.000000,65.596573,14746500
1998-09-09,102.750000,103.125000,100.437500,100.500000,64.004417,12109700
1998-09-10,98.437500,99.343750,96.812500,98.500000,62.730724,19889300
1998-09-11,98.187500,101.687500,97.000000,101.687500,64.760696,20379800
1998-09-14,102.875000,104.453125,102.093750,103.437500,65.875175,10686800
1998-09-15,102.875000,104.312500,102.281250,104.062500,66.273216,8337900
1998-09-16,104.750000,105.250000,103.156250,105.000000,66.870293,11024900
1998-09-17,102.250000,103.031250,101.781250,102.000000,64.959724,12945200
1998-09-18,102.375000,102.406250,101.093750,102.093750,65.249054,7019200
1998-09-21,99.625000,103.406250,98.937500,102.031250,65.209106,8834600
1998-09-22,103.500000,103.656250,102.156250,102.875000,65.748383,7270100
1998-09-23,103.875000,107.000000,103.781250,107.000000,68.384697,13688500
1998-09-24,106.312500,106.812500,103.250000,104.375000,66.707062,11129500
1998-09-25,103.125000,105.421875,102.625000,104.250000,66.627129,10247400
1998-09-28,105.312500,106.312500,104.250000,105.187500,67.226311,8847800
1998-09-29,105.375000,105.937500,103.375000,104.937500,67.066544,10618100
1998-09-30,103.500000,104.312500,101.375000,101.750000,65.029373,7908400
1998-10-01,100.031250,101.546875,98.093750,98.812500,63.152004,13335600
1998-10-02,98.875000,100.875000,97.218750,100.718750,64.370300,14351800
1998-10-05,99.593750,99.968750,96.343750,98.687500,63.072128,12807200
